#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
ES|GUD|00|HHZ|40.642014|-4.152724|1268.0|0.0|0.0|-90.0|RtkColt120s2000VmsRtkWrangler40VppGain1|836737000.0|1.0|M/S|100.0|2022-01-27T00:00:00|2023-12-15T08:38:35
ES|GUD|00|HHZ|40.642014|-4.152724|1268.0|0.0|0.0|-90.0|LntkTellus@120s1500VmsLntkAtlasFPlus40Vpp100Hz|10064800000.0|1.0|M/S|100.0|2026-03-04T11:00:00|
ES|GUIA||EHE|28.2475|-16.7208|1821.0|0.0|90.0|0.0|UnknownSensorUnknownDatalogger|124504000.0|1.0|M/S|100.0|2008-07-15T00:00:00|2010-09-23T09:15:00
ES|GUIA||EHE|28.2475|-16.7208|1821.0|0.0|90.0|0.0|LE3D5sMk1400VmsNmxTaurus4VppHighImp1mHz|1599950000.0|1.0|M/S|100.0|2017-03-15T13:32:00|2024-03-22T10:23:35
ES|GUIA||EHN|28.2475|-16.7208|1821.0|0.0|0.0|0.0|UnknownSensorUnknownDatalogger|124504000.0|1.0|M/S|100.0|2008-07-15T00:00:00|2010-09-23T09:15:00
ES|GUIA||EHN|28.2475|-16.7208|1821.0|0.0|0.0|0.0|LE3D5sMk1400VmsNmxTaurus4VppHighImp1mHz|1599950000.0|1.0|M/S|100.0|2017-03-15T13:32:00|2024-03-22T10:23:35
ES|GUIA||EHZ|28.2475|-16.7208|1821.0|0.0|0.0|-90.0|UnknownSensorUnknownDatalogger|124867000.0|1.0|M/S|100.0|2008-07-15T00:00:00|2010-09-23T09:15:00
ES|GUIA||EHZ|28.2475|-16.7208|1821.0|0.0|0.0|-90.0|LE3D5sMk1400VmsNmxTaurus4VppHighImp1mHz|1599950000.0|1.0|M/S|100.0|2017-03-15T13:32:00|2024-03-22T10:23:35
ES|GUIA||HHE|28.2475|-16.7208|1821.0|0.0|90.0|0.0|NmxTCompact@120s754VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2024-03-22T10:30:00|
ES|GUIA||HHN|28.2475|-16.7208|1821.0|0.0|0.0|0.0|NmxTCompact@120s754VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2024-03-22T10:30:00|
ES|GUIA||HHZ|28.2475|-16.7208|1821.0|0.0|0.0|-90.0|NmxTCompact@120s754VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2024-03-22T10:30:00|
ES|IELO||HHE|42.8432|-1.2366|819.0|0.0|90.0|0.0|GurCMG6TGurDM24|626993000.0|1.0|M/S|100.0|2008-07-18T00:00:00|2009-01-21T23:59:59
ES|IELO||HHE|42.8432|-1.2366|819.0|0.0|90.0|0.0|GurCMG3TDGurDM24|1863860000.0|1.0|M/S|100.0|2009-01-22T00:00:00|2009-04-23T23:59:59
ES|IELO||HHE|42.8432|-1.2366|819.0|0.0|90.0|0.0|GurCMG3TDGurDM24|1853230000.0|1.0|M/S|100.0|2009-04-24T00:00:00|2013-04-13T12:06:00
ES|IELO||HHN|42.8432|-1.2366|819.0|0.0|0.0|0.0|GurCMG6TGurDM24|596804000.0|1.0|M/S|100.0|2008-07-18T00:00:00|2009-01-21T23:59:59
ES|IELO||HHN|42.8432|-1.2366|819.0|0.0|0.0|0.0|GurCMG3TDGurDM24|1873210000.0|1.0|M/S|100.0|2009-01-22T00:00:00|2009-04-23T23:59:59
ES|IELO||HHN|42.8432|-1.2366|819.0|0.0|0.0|0.0|GurCMG3TDGurDM24|1878340000.0|1.0|M/S|100.0|2009-04-24T00:00:00|2013-04-13T12:06:00
ES|IELO||HHZ|42.8432|-1.2366|819.0|0.0|0.0|-90.0|GurCMG6TGurDM24|625625000.0|1.0|M/S|100.0|2008-07-18T00:00:00|2009-01-21T23:59:59
ES|IELO||HHZ|42.8432|-1.2366|819.0|0.0|0.0|-90.0|GurCMG3TDGurDM24|1856970000.0|1.0|M/S|100.0|2009-01-22T00:00:00|2009-04-23T23:59:59
ES|IELO||HHZ|42.8432|-1.2366|819.0|0.0|0.0|-90.0|GurCMG3TDGurDM24|1869580000.0|1.0|M/S|100.0|2009-04-24T00:00:00|2013-04-13T12:06:00
ES|IEPA||EHE|42.7794|-1.2669|769.0|0.0|90.0|0.0|GurCMG40T1sGurDM24|620711000.0|10.0|M/S|100.0|2009-06-19T00:00:00|2013-04-13T12:06:00
ES|IEPA||EHN|42.7794|-1.2669|769.0|0.0|0.0|0.0|GurCMG40T1sGurDM24|627316000.0|10.0|M/S|100.0|2009-06-19T00:00:00|2013-04-13T12:06:00
ES|IEPA||EHZ|42.7794|-1.2669|769.0|0.0|0.0|-90.0|GurCMG40T1sGurDM24|628750000.0|10.0|M/S|100.0|2009-06-19T00:00:00|2013-04-13T12:06:00
ES|IEPA||HHE|42.7794|-1.2669|769.0|0.0|90.0|0.0|GurCMG6TGurDM24|628125000.0|1.0|M/S|100.0|2008-07-18T00:00:00|2009-06-19T23:59:59
ES|IEPA||HHN|42.7794|-1.2669|769.0|0.0|0.0|0.0|GurCMG6TGurDM24|625625000.0|1.0|M/S|100.0|2008-07-18T00:00:00|2009-06-19T23:59:59
ES|IEPA||HHZ|42.7794|-1.2669|769.0|0.0|0.0|-90.0|GurCMG6TGurDM24|620625000.0|1.0|M/S|100.0|2008-07-18T00:00:00|2009-06-19T23:59:59
ES|IEPA||HNE|42.7794|-1.2669|769.0|0.0|90.0|0.0|UnknownUnknown|320749.0|10.0|M/S**2|100.0|2009-06-19T00:00:00|2013-04-13T12:06:00
ES|IEPA||HNN|42.7794|-1.2669|769.0|0.0|0.0|0.0|UnknownUnknown|320175.0|10.0|M/S**2|100.0|2009-06-19T00:00:00|2013-04-13T12:06:00
ES|IEPA||HNZ|42.7794|-1.2669|769.0|0.0|0.0|-90.0|UnknownUnknown|324001.0|10.0|M/S**2|100.0|2009-06-19T00:00:00|2013-04-13T12:06:00
ES|IPRE||EHE|42.8047|-1.3569|531.0|0.0|90.0|0.0|XXXX|335544000.0|10.0|M/S|100.0|2005-05-30T00:00:00|2009-04-16T23:59:59
ES|IPRE||EHE|42.8047|-1.3569|531.0|0.0|90.0|0.0|XXXX|615958000.0|10.0|M/S|100.0|2009-04-17T00:00:00|2012-12-17T18:50:00
ES|IPRE||EHN|42.8047|-1.3569|531.0|0.0|0.0|0.0|XXXX|335544000.0|10.0|M/S|100.0|2005-05-30T00:00:00|2009-04-16T23:59:59
ES|IPRE||EHN|42.8047|-1.3569|531.0|0.0|0.0|0.0|XXXX|608238000.0|10.0|M/S|100.0|2009-04-17T00:00:00|2012-12-17T18:50:00
ES|IPRE||EHZ|42.8047|-1.3569|531.0|0.0|0.0|-90.0|XXXX|335544000.0|10.0|M/S|100.0|2005-05-30T00:00:00|2009-04-16T23:59:59
ES|IPRE||EHZ|42.8047|-1.3569|531.0|0.0|0.0|-90.0|XXXX|632800000.0|10.0|M/S|100.0|2009-04-17T00:00:00|2012-12-17T18:50:00
ES|IUNC||EHE|42.7559|-1.4989|766.0|0.0|90.0|0.0|XXXX|335544000.0|10.0|M/S|100.0|2005-05-30T00:00:00|2009-05-06T23:59:59
ES|IUNC||EHE|42.7559|-1.4989|766.0|0.0|90.0|0.0|XXXX|624196000.0|10.0|M/S|100.0|2009-05-07T00:00:00|2013-08-22T06:26:00
ES|IUNC||EHN|42.7559|-1.4989|766.0|0.0|0.0|0.0|XXXX|335544000.0|10.0|M/S|100.0|2005-05-30T00:00:00|2009-05-06T23:59:59
ES|IUNC||EHN|42.7559|-1.4989|766.0|0.0|0.0|0.0|XXXX|626188000.0|10.0|M/S|100.0|2009-05-07T00:00:00|2013-08-22T06:26:00
ES|IUNC||EHZ|42.7559|-1.4989|766.0|0.0|0.0|-90.0|XXXX|335544000.0|10.0|M/S|100.0|2005-05-30T00:00:00|2009-05-06T23:59:59
ES|IUNC||EHZ|42.7559|-1.4989|766.0|0.0|0.0|-90.0|XXXX|624106000.0|10.0|M/S|100.0|2009-05-07T00:00:00|2013-08-22T06:26:00
ES|IUSE||EHE|42.9469|-1.5478|870.0|0.0|90.0|0.0|XXXX|335544000.0|10.0|M/S|100.0|2005-05-30T00:00:00|2009-04-21T23:59:59
ES|IUSE||EHE|42.9469|-1.5478|870.0|0.0|90.0|0.0|XXXX|618988000.0|10.0|M/S|100.0|2009-04-22T00:00:00|2011-12-16T07:02:00
ES|IUSE||EHN|42.9469|-1.5478|870.0|0.0|0.0|0.0|XXXX|335544000.0|10.0|M/S|100.0|2005-05-30T00:00:00|2009-04-21T23:59:59
ES|IUSE||EHN|42.9469|-1.5478|870.0|0.0|0.0|0.0|XXXX|627820000.0|10.0|M/S|100.0|2009-04-22T00:00:00|2011-12-16T07:02:00
ES|IUSE||EHZ|42.9469|-1.5478|870.0|0.0|0.0|-90.0|XXXX|335544000.0|10.0|M/S|100.0|2005-05-30T00:00:00|2009-04-21T23:59:59
ES|IUSE||EHZ|42.9469|-1.5478|870.0|0.0|0.0|-90.0|XXXX|628856000.0|10.0|M/S|100.0|2009-04-22T00:00:00|2011-12-16T07:02:00
ES|IZUN||EHE|42.861|-1.4564|701.0|0.0|90.0|0.0|XXXX|335544000.0|10.0|M/S|100.0|2005-05-30T00:00:00|2009-05-05T23:59:59
ES|IZUN||EHE|42.861|-1.4564|701.0|0.0|90.0|0.0|XXXX|623012000.0|10.0|M/S|100.0|2009-05-06T00:00:00|2013-11-21T15:08:00
ES|IZUN||EHN|42.861|-1.4564|701.0|0.0|0.0|0.0|XXXX|335544000.0|10.0|M/S|100.0|2005-05-30T00:00:00|2009-05-05T23:59:59
ES|IZUN||EHN|42.861|-1.4564|701.0|0.0|0.0|0.0|XXXX|632238000.0|10.0|M/S|100.0|2009-05-06T00:00:00|2013-11-21T15:08:00
ES|IZUN||EHZ|42.861|-1.4564|701.0|0.0|0.0|-90.0|XXXX|335544000.0|10.0|M/S|100.0|2005-05-30T00:00:00|2009-05-05T23:59:59
ES|IZUN||EHZ|42.861|-1.4564|701.0|0.0|0.0|-90.0|XXXX|625039000.0|10.0|M/S|100.0|2009-05-06T00:00:00|2013-11-21T15:08:00
ES|PSIM||HHE|38.820243|-3.756445|730.5|6.0|90.0|0.0|NmxTCompactPH120s754VmsNmxCentaur40Vpp1mHzRFon|301720000.0|1.0|M/S|100.0|2016-09-28T00:00:00|2018-06-27T22:19:26
ES|PSIM||HHE|38.820243|-3.756445|730.5|6.0|90.0|0.0|NmxTCompactPH120s754VmsNmxCentaur40Vpp1mHzRFon|301720000.0|1.0|M/S|200.0|2018-06-27T22:19:38|2018-08-07T10:27:33
ES|PSIM||HHE|38.820243|-3.756445|730.5|8.0|90.0|0.0|NmxTCompactPH120s754VmsNmxCentaur40Vpp1mHzRFon|301720000.0|1.0|M/S|200.0|2018-11-19T13:02:21|
ES|PSIM||HHN|38.820243|-3.756445|730.5|6.0|0.0|0.0|NmxTCompactPH120s754VmsNmxCentaur40Vpp1mHzRFon|301720000.0|1.0|M/S|100.0|2016-09-28T00:00:00|2018-06-27T22:19:26
ES|PSIM||HHN|38.820243|-3.756445|730.5|6.0|0.0|0.0|NmxTCompactPH120s754VmsNmxCentaur40Vpp1mHzRFon|301720000.0|1.0|M/S|200.0|2018-06-27T22:19:38|2018-08-07T10:27:33
ES|PSIM||HHN|38.820243|-3.756445|730.5|8.0|0.0|0.0|NmxTCompactPH120s754VmsNmxCentaur40Vpp1mHzRFon|301720000.0|1.0|M/S|200.0|2018-11-19T13:02:21|
ES|PSIM||HHZ|38.820243|-3.756445|730.5|6.0|0.0|-90.0|NmxTCompactPH120s754VmsNmxCentaur40Vpp1mHzRFon|301720000.0|1.0|M/S|100.0|2016-09-28T00:00:00|2018-06-27T22:19:26
ES|PSIM||HHZ|38.820243|-3.756445|730.5|6.0|0.0|-90.0|NmxTCompactPH120s754VmsNmxCentaur40Vpp1mHzRFon|301720000.0|1.0|M/S|200.0|2018-06-27T22:19:38|2018-08-07T10:27:33
ES|PSIM||HHZ|38.820243|-3.756445|730.5|8.0|0.0|-90.0|NmxTCompactPH120s754VmsNmxCentaur40Vpp1mHzRFon|301720000.0|1.0|M/S|200.0|2018-11-19T13:02:21|
ES|PTAR||HHE|36.03101|-5.570797|110.0|0.0|90.0|0.0|MzetMBB2120s750VmsKmxRock1Gain40VppAcausFilt|315145000.0|1.0|M/S|200.0|2021-06-29T11:27:21|
ES|PTAR||HHN|36.03101|-5.570797|110.0|0.0|0.0|0.0|MzetMBB2120s750VmsKmxRock1Gain40VppAcausFilt|315145000.0|1.0|M/S|200.0|2021-06-29T11:27:21|
ES|PTAR||HHZ|36.03101|-5.570797|110.0|0.0|0.0|-90.0|MzetMBB2120s750VmsKmxRock1Gain40VppAcausFilt|315145000.0|1.0|M/S|200.0|2021-06-29T11:27:21|
ES|RETOR||HHE|40.818524|-2.056649|1023.0|0.0|90.0|0.0|GurCMG3T100s50Hz1500vmsRefTek72A08b24g1ds1|787228000.0|1.0|M/S|100.0|2000-05-17T00:00:00|2005-12-12T23:59:59
ES|RETOR||HHE|40.818524|-2.056649|1023.0|0.0|90.0|0.0|StrSTS2gen3120s1500VNmxTaurus40VppLowImp1mHzRFoff|633067000.0|1.0|M/S|100.0|2005-12-13T00:00:00|2010-06-06T15:00:00
ES|RETOR||HHE|40.818524|-2.056649|1023.0|0.0|90.0|0.0|GeotechKS200NmxTaurus40VppLowImp1mHzRFoff|796009000.0|1.0|M/S|100.0|2010-06-21T07:08:20|2010-11-04T12:28:50
ES|RETOR||HHE|40.818524|-2.056649|1023.0|0.0|90.0|0.0|StrSTS2120s1500VNmxTaurus40VppLowImp1mHzRFoff|633067000.0|1.0|M/S|100.0|2010-11-04T12:42:00|2011-04-21T15:44:00
ES|RETOR||HHE|40.818524|-2.056649|1023.0|0.0|84.0|0.0|GuralpCMG6TD_T6800_B967|632619000.0|1.0|M/S|100.0|2011-07-15T11:48:40|2013-01-17T17:12:40
ES|RETOR||HHE|40.818524|-2.056649|1023.0|0.0|90.0|0.0|GuralpCMG6TD_T6798_B968|630111000.0|1.0|M/S|100.0|2013-02-06T00:00:00|2013-07-31T08:36:00
ES|RETOR||HHE|40.818524|-2.056649|1023.0|0.0|90.0|0.0|StrSTS2gen3120s1500VNmxTaurus40VppLowImp1mHzRFon|599980000.0|1.0|M/S|100.0|2013-08-01T08:24:10|2018-09-15T11:32:27
ES|RETOR||HHE|40.818524|-2.056649|1023.0|0.0|90.0|0.0|NmxTCompactPH120s754VNmxTaurus40VppLowImp1mHzRFon|301710000.0|1.0|M/S|100.0|2018-09-15T11:33:49|2020-06-23T14:32:30
ES|RETOR||HHE|40.818524|-2.056649|1023.0|0.0|90.0|0.0|NmxTrill120sQA1203VmsNmxTaurus40VppLowImp1mHzRFon|480984000.0|1.0|M/S|100.0|2020-06-23T15:30:04|2022-03-07T11:10:34
ES|RETOR||HHE|40.818524|-2.056649|1023.0|0.0|90.0|0.0|NmxTrill120sQA1203VmsNmxCentaur40VppLinPha1mHzRFon|480985000.0|1.0|M/S|100.0|2022-03-07T14:56:34|
ES|RETOR||HHN|40.818524|-2.056649|1023.0|0.0|0.0|0.0|GurCMG3T100s50Hz1500vmsRefTek72A08b24g1ds1|787228000.0|1.0|M/S|100.0|2000-05-17T00:00:00|2005-12-12T23:59:59
ES|RETOR||HHN|40.818524|-2.056649|1023.0|0.0|0.0|0.0|StrSTS2gen3120s1500VNmxTaurus40VppLowImp1mHzRFoff|623527000.0|1.0|M/S|100.0|2005-12-13T00:00:00|2010-06-06T15:00:00
ES|RETOR||HHN|40.818524|-2.056649|1023.0|0.0|0.0|0.0|GeotechKS200NmxTaurus40VppLowImp1mHzRFoff|797209000.0|1.0|M/S|100.0|2010-06-21T07:08:20|2010-11-04T12:28:50
ES|RETOR||HHN|40.818524|-2.056649|1023.0|0.0|0.0|0.0|StrSTS2120s1500VNmxTaurus40VppLowImp1mHzRFoff|623527000.0|1.0|M/S|100.0|2010-11-04T12:42:00|2011-04-21T15:44:00
ES|RETOR||HHN|40.818524|-2.056649|1023.0|0.0|354.0|0.0|GuralpCMG6TD_T6800_B967|620792000.0|1.0|M/S|100.0|2011-07-15T11:48:40|2013-01-17T17:12:40
ES|RETOR||HHN|40.818524|-2.056649|1023.0|0.0|0.0|0.0|GuralpCMG6TD_T6798_B968|626424000.0|1.0|M/S|100.0|2013-02-06T00:00:00|2013-07-31T08:36:00
ES|RETOR||HHN|40.818524|-2.056649|1023.0|0.0|0.0|0.0|StrSTS2gen3120s1500VNmxTaurus40VppLowImp1mHzRFon|599980000.0|1.0|M/S|100.0|2013-08-01T08:24:10|2018-09-15T11:32:27
ES|RETOR||HHN|40.818524|-2.056649|1023.0|0.0|0.0|0.0|NmxTCompactPH120s754VNmxTaurus40VppLowImp1mHzRFon|301710000.0|1.0|M/S|100.0|2018-09-15T11:33:49|2020-06-23T14:32:30
ES|RETOR||HHN|40.818524|-2.056649|1023.0|0.0|0.0|0.0|NmxTrill120sQA1203VmsNmxTaurus40VppLowImp1mHzRFon|480984000.0|1.0|M/S|100.0|2020-06-23T15:30:04|2022-03-07T11:10:34
ES|RETOR||HHN|40.818524|-2.056649|1023.0|0.0|0.0|0.0|NmxTrill120sQA1203VmsNmxCentaur40VppLinPha1mHzRFon|480985000.0|1.0|M/S|100.0|2022-03-07T14:56:34|
ES|RETOR||HHZ|40.818524|-2.056649|1023.0|0.0|0.0|-90.0|GurCMG3T100s50Hz1500vmsRefTek72A08b24g1ds1|787228000.0|1.0|M/S|100.0|2000-05-17T00:00:00|2005-12-12T23:59:59
ES|RETOR||HHZ|40.818524|-2.056649|1023.0|0.0|0.0|-90.0|StrSTS2gen3120s1500VNmxTaurus40VppLowImp1mHzRFoff|631627000.0|1.0|M/S|100.0|2005-12-13T00:00:00|2010-06-06T15:00:00
ES|RETOR||HHZ|40.818524|-2.056649|1023.0|0.0|0.0|-90.0|GeotechKS200NmxTaurus40VppLowImp1mHzRFoff|832809000.0|1.0|M/S|100.0|2010-06-21T07:08:20|2010-11-04T12:28:50
ES|RETOR||HHZ|40.818524|-2.056649|1023.0|0.0|0.0|-90.0|StrSTS2120s1500VNmxTaurus40VppLowImp1mHzRFoff|631627000.0|1.0|M/S|100.0|2010-11-04T12:42:00|2011-04-21T15:44:00
ES|RETOR||HHZ|40.818524|-2.056649|1023.0|0.0|0.0|-90.0|GuralpCMG6TD_T6800_B967|626349000.0|1.0|M/S|100.0|2011-07-15T11:48:40|2013-01-17T17:12:40
ES|RETOR||HHZ|40.818524|-2.056649|1023.0|0.0|0.0|-90.0|GuralpCMG6TD_T6798_B968|622587000.0|1.0|M/S|100.0|2013-02-06T00:00:00|2013-07-31T08:36:00
ES|RETOR||HHZ|40.818524|-2.056649|1023.0|0.0|0.0|-90.0|StrSTS2gen3120s1500VNmxTaurus40VppLowImp1mHzRFon|599980000.0|1.0|M/S|100.0|2013-08-01T08:24:10|2018-09-15T11:32:27
ES|RETOR||HHZ|40.818524|-2.056649|1023.0|0.0|0.0|-90.0|NmxTCompactPH120s754VNmxTaurus40VppLowImp1mHzRFon|301710000.0|1.0|M/S|100.0|2018-09-15T11:33:49|2020-06-23T14:32:30
ES|RETOR||HHZ|40.818524|-2.056649|1023.0|0.0|0.0|-90.0|NmxTrill120sQA1203VmsNmxTaurus40VppLowImp1mHzRFon|480984000.0|1.0|M/S|100.0|2020-06-23T15:30:04|2022-03-07T11:10:34
ES|RETOR||HHZ|40.818524|-2.056649|1023.0|0.0|0.0|-90.0|NmxTrill120sQA1203VmsNmxCentaur40VppLinPha1mHzRFon|480985000.0|1.0|M/S|100.0|2022-03-07T14:56:34|
ES|STS||EHE|42.88532|-8.55154|250.0|0.0|90.0|0.0|RaspberryShake3D_R4B6B|353078000.0|5.0|M/S|100.0|2024-11-08T10:30:00|
ES|STS||EHN|42.88532|-8.55154|250.0|0.0|0.0|0.0|RaspberryShake3D_R4B6B|353078000.0|5.0|M/S|100.0|2024-11-08T10:30:00|
ES|STS||EHZ|42.88532|-8.55154|250.0|0.0|0.0|-90.0|KnmxRangerSS1KnmxDataSeisDigitalVAX|223622000.0|5.0|M/S|100.0|1986-09-26T00:00:00|1997-06-04T00:00:00
ES|STS||EHZ|42.88532|-8.55154|250.0|0.0|0.0|-90.0|RaspberryShake3D_R4B6B|353078000.0|5.0|M/S|100.0|2024-11-08T10:30:00|
ES|STS||SHZ|42.88532|-8.55154|250.0|0.0|0.0|-90.0|KnmxRangerSS1PrestonPreSys1000|447243000.0|5.0|M/S|50.0|1996-11-02T00:00:00|2011-01-01T00:00:00
ES|STS||SHZ|42.88532|-8.55154|250.0|0.0|0.0|-90.0|MarkL4DOsopRasbperryShake|115930000.0|10.0|M/S|50.0|2019-10-10T00:00:00|2024-10-17T14:38:46
ES|TBT||EHZ|28.68091|-17.916539|180.0|0.0|0.0|-90.0|CMG6T30s100Hz2400Vms_DM24Mk3FixGainTap6|90702800000.0|5.0|M/S|100.0|2017-05-23T10:15:00|2018-02-25T11:42:22
ES|TBT||HHE|28.68091|-17.916539|180.0|0.0|90.0|0.0|GeotechKS2k120s_NmxTaurus40VppLowImp1mHz100sps|799695000.0|1.0|M/S|100.0|2015-04-13T00:00:00|2017-05-23T10:14:08
ES|TBT||HHE|28.68091|-17.916539|180.0|0.0|90.0|0.0|CMG6T30s100Hz2400Vms_DM24Mk3FixGainTap6|747352000.0|1.0|M/S|100.0|2017-05-23T10:15:00|2018-02-25T11:42:22
ES|TBT||HHE|28.68091|-17.916539|180.0|0.0|90.0|0.0|NmxTCompact20s753Vms_NmxTaurus40VppLowImp1mHzRFon|301239000.0|1.0|M/S|100.0|2018-04-04T15:25:42|2019-03-19T14:52:01
ES|TBT||HHE|28.68091|-17.916539|180.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFonLinPha|301720000.0|1.0|M/S|100.0|2019-03-19T16:56:08|
ES|TBT||HHN|28.68091|-17.916539|180.0|0.0|0.0|0.0|GeotechKS2k120s_NmxTaurus40VppLowImp1mHz100sps|799695000.0|1.0|M/S|100.0|2015-04-13T00:00:00|2017-05-23T10:14:08
ES|TBT||HHN|28.68091|-17.916539|180.0|0.0|0.0|0.0|CMG6T30s100Hz2400Vms_DM24Mk3FixGainTap6|747352000.0|1.0|M/S|100.0|2017-05-23T10:15:00|2018-02-25T11:42:22
ES|TBT||HHN|28.68091|-17.916539|180.0|0.0|0.0|0.0|NmxTCompact20s753Vms_NmxTaurus40VppLowImp1mHzRFon|301239000.0|1.0|M/S|100.0|2018-04-04T15:25:42|2019-03-19T14:52:01
ES|TBT||HHN|28.68091|-17.916539|180.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFonLinPha|301720000.0|1.0|M/S|100.0|2019-03-19T16:56:08|
ES|TBT||HHZ|28.68091|-17.916539|180.0|0.0|0.0|-90.0|GeotechKS2k120s_NmxTaurus40VppLowImp1mHz100sps|799695000.0|1.0|M/S|100.0|2015-04-13T00:00:00|2017-05-23T10:14:08
ES|TBT||HHZ|28.68091|-17.916539|180.0|0.0|0.0|-90.0|CMG6T30s100Hz2400Vms_DM24Mk3FixGainTap6|747977000.0|1.0|M/S|100.0|2017-05-23T10:15:00|2018-02-25T11:42:22
ES|TBT||HHZ|28.68091|-17.916539|180.0|0.0|0.0|-90.0|NmxTCompact20s753Vms_NmxTaurus40VppLowImp1mHzRFon|301239000.0|1.0|M/S|100.0|2018-04-04T15:25:42|2019-03-19T14:52:01
ES|TBT||HHZ|28.68091|-17.916539|180.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFonLinPha|301720000.0|1.0|M/S|100.0|2019-03-19T16:56:08|
ES|TBT||SHZ|28.68091|-17.916539|180.0|0.0|0.0|-90.0|KnmxRangerSS1_?Taurus50sps|116124000000.0|5.0|M/S|50.0|2010-07-23T00:00:00|2010-10-26T23:59:59
ES|TBT||SHZ|28.68091|-17.916539|180.0|0.0|0.0|-90.0|KnmxRangerSS1_NmxTaurus4VppHighImp1mHz100sps|1161240000000.0|5.0|M/S|50.0|2010-10-27T00:00:00|2017-02-09T09:43:00
ES|TLOR||EHE|37.655196|-1.688587|314.0|0.0|90.0|0.0|LE3d5sMkI400VmsGrlpUnknown|400004000.0|1.0|M/S|100.0|2011-08-03T16:00:00|2012-10-05T11:33:10
ES|TLOR||EHN|37.655196|-1.688587|314.0|0.0|0.0|0.0|LE3d5sMkI400VmsGrlpUnknown|400004000.0|1.0|M/S|100.0|2011-08-03T16:00:00|2012-10-05T11:33:10
ES|TLOR||EHZ|37.655196|-1.688587|314.0|0.0|0.0|-90.0|LE3d5sMkI400VmsGrlpUnknown|400004000.0|1.0|M/S|100.0|2011-08-03T16:00:00|2012-10-05T11:33:10
ES|TLOR||HHE|37.655196|-1.688587|314.0|0.0|90.0|0.0|Unknown30sUnknown|1259920000.0|1.0|M/S|100.0|2012-10-18T09:12:30|2015-06-23T07:48:27
ES|TLOR||HHE|37.655196|-1.688587|314.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFoff|301720000.0|1.0|M/S|100.0|2015-06-23T09:10:00|2019-07-05T10:32:43
ES|TLOR||HHE|37.655196|-1.688587|314.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFon|301710000.0|1.0|M/S|100.0|2019-07-05T10:33:46|
ES|TLOR||HHN|37.655196|-1.688587|314.0|0.0|0.0|0.0|Unknown30sUnknown|1248680000.0|1.0|M/S|100.0|2012-10-18T09:12:30|2015-06-23T07:48:27
ES|TLOR||HHN|37.655196|-1.688587|314.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFoff|301720000.0|1.0|M/S|100.0|2015-06-23T09:10:00|2019-07-05T10:32:43
ES|TLOR||HHN|37.655196|-1.688587|314.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFon|301710000.0|1.0|M/S|100.0|2019-07-05T10:33:46|
ES|TLOR||HHZ|37.655196|-1.688587|314.0|0.0|0.0|-90.0|Unknown30sUnknown|1245150000.0|1.0|M/S|100.0|2012-10-18T09:12:30|2015-06-23T07:48:27
ES|TLOR||HHZ|37.655196|-1.688587|314.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFoff|301720000.0|1.0|M/S|100.0|2015-06-23T09:10:00|2019-07-05T10:32:43
ES|TLOR||HHZ|37.655196|-1.688587|314.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFon|301710000.0|1.0|M/S|100.0|2019-07-05T10:33:46|
ES|UJA||HHE|37.7869|-3.7775|433.0|0.0|90.0|0.0|XXXX|636277000.0|1.0|M/S|100.0|2012-12-09T00:00:00|2012-12-10T00:00:00
ES|UJA||HHE|37.7869|-3.7775|433.0|0.0|90.0|0.0|XXXX|636277000.0|1.0|M/S|100.0|2012-12-15T00:00:00|2012-12-23T00:00:00
ES|UJA||HHE|37.7869|-3.7775|433.0|0.0|90.0|0.0|XXXX|636277000.0|1.0|M/S|100.0|2012-12-25T00:00:00|2013-02-19T00:00:00
ES|UJA||HHE|37.7869|-3.7775|433.0|0.0|90.0|0.0|XXXX|636277000.0|1.0|M/S|100.0|2014-09-07T00:00:00|2014-09-09T00:00:00
ES|UJA||HHE|37.7869|-3.7775|433.0|0.0|90.0|0.0|XXXX|636277000.0|1.0|M/S|100.0|2014-09-13T00:00:00|2014-09-24T00:00:00
